Cell IdX,Cell IdY,Cell IdZ,Voxel IdX,Voxel IdY,Voxel IdZ,X [mm],Y [mm],Z [mm],Dose [Gy],FieldScalingFactor
1,3,1,3,2,2,-7.5,15.5,-14.5,4.44461e-07,0.335876
0,2,1,6,8,5,-16.5,9.5,-11.5,1.61772e-06,0.227047
2,2,1,9,5,6,10.5,6.5,-10.5,0,0.205204
1,3,1,8,7,2,-2.5,20.5,-14.5,2.65166e-07,0.320447
0,2,0,7,0,6,-15.5,1.5,-22.5,7.68454e-07,0.685472
3,0,0,2,7,4,15.5,-15.5,-24.5,0,0.795129
2,0,1,8,0,6,9.5,-22.5,-10.5,0,0.246944
0,2,0,3,9,8,-19.5,10.5,-20.5,3.88442e-07,0.57217
3,0,1,6,3,2,19.5,-19.5,-14.5,0,0.386702
3,0,1,5,9,4,18.5,-13.5,-12.5,0,0.306144
2,3,1,6,1,5,7.5,14.5,-11.5,1.05231e-07,0.223022
3,3,0,5,5,8,18.5,18.5,-20.5,4.98085e-07,0.54675
2,1,1,7,3,0,8.5,-7.5,-16.5,0,0.470553
2,2,0,0,7,5,1.5,8.5,-23.5,2.18236e-07,0.720958
2,2,1,6,4,5,7.5,5.5,-11.5,0,0.249091
1,3,1,2,9,7,-8.5,22.5,-9.5,0,0.117287
2,1,1,7,0,5,8.5,-10.5,-11.5,0,0.27817
3,2,1,5,5,0,18.5,6.5,-16.5,0,0.426648
2,0,1,6,0,2,7.5,-22.5,-14.5,8.75499e-08,0.405022
2,0,0,6,9,7,7.5,-13.5,-21.5,0,0.680402
3,2,1,3,2,1,16.5,3.5,-15.5,0,0.398646
0,3,1,2,1,2,-20.5,14.5,-14.5,6.19746e-08,0.320002
1,3,0,4,2,4,-6.5,15.5,-24.5,9.6092e-07,0.736394
3,1,0,8,3,0,21.5,-7.5,-28.5,0,0.939201
3,0,1,9,6,9,22.5,-16.5,-7.5,0,0.107816
1,2,1,6,4,0,-4.5,5.5,-16.5,6.32329e-07,0.446553
3,2,1,6,7,0,19.5,8.5,-16.5,0,0.419066
0,2,1,3,4,0,-19.5,5.5,-16.5,5.62403e-07,0.427169
3,1,1,4,7,9,17.5,-3.5,-7.5,0,0.102237
2,2,0,7,2,1,8.5,3.5,-27.5,7.35006e-08,0.896534
3,0,0,9,2,3,22.5,-20.5,-25.5,0,0.824516
0,0,0,6,4,5,-16.5,-18.5,-23.5,0,0.754132
3,0,0,9,1,9,22.5,-21.5,-19.5,0,0.579656
0,0,1,1,8,5,-21.5,-14.5,-11.5,0,0.26182
3,1,1,6,1,4,19.5,-9.5,-12.5,0,0.299635
3,0,1,6,6,9,19.5,-16.5,-7.5,0,0.114239
2,1,1,3,7,4,4.5,-3.5,-12.5,0,0.309268
2,2,0,1,1,6,2.5,2.5,-22.5,0,0.696215
3,0,0,9,4,2,22.5,-18.5,-26.5,0,0.865091
1,0,0,3,3,8,-7.5,-19.5,-20.5,0,0.64417
3,3,0,5,1,2,18.5,14.5,-26.5,0,0.805299
3,2,1,5,2,1,18.5,3.5,-15.5,0,0.394912
0,0,0,2,4,3,-20.5,-18.5,-25.5,0,0.828327
1,2,0,7,8,3,-3.5,9.5,-25.5,1.07241e-06,0.799551
2,0,1,6,9,4,7.5,-13.5,-12.5,0,0.321203
2,1,0,6,5,8,7.5,-5.5,-20.5,0,0.628759
1,3,0,0,0,7,-10.5,13.5,-21.5,1.01128e-06,0.617601
2,1,0,7,9,3,8.5,-1.5,-25.5,1.86714e-08,0.82515
1,1,1,5,4,7,-5.5,-6.5,-9.5,1.27215e-06,0.197605
3,1,0,6,5,2,19.5,-5.5,-26.5,1.96145e-07,0.856898
3,0,0,1,8,0,14.5,-14.5,-28.5,0,0.962999
1,3,1,0,8,9,-10.5,21.5,-7.5,0,0.0436679
3,2,1,9,1,4,22.5,2.5,-12.5,0,0.27153
2,1,0,3,8,7,4.5,-2.5,-21.5,0,0.665793
3,2,0,3,0,8,16.5,1.5,-20.5,0,0.602653
3,3,1,1,3,9,14.5,16.5,-7.5,1.29464e-07,0.0563303
2,3,1,9,6,5,10.5,19.5,-11.5,3.48693e-07,0.202914
0,1,1,2,8,3,-20.5,-2.5,-13.5,3.05507e-08,0.325255
2,3,0,6,5,1,7.5,18.5,-27.5,7.88579e-07,0.84788
1,3,0,3,6,5,-7.5,19.5,-23.5,4.07224e-09,0.679591
1,1,0,9,2,3,-1.5,-8.5,-25.5,1.0306e-07,0.841898
1,2,0,1,1,1,-9.5,2.5,-27.5,5.75417e-08,0.898027
0,3,1,3,7,6,-19.5,20.5,-10.5,0,0.147087
3,3,1,0,6,2,13.5,19.5,-14.5,5.44159e-07,0.314988
0,2,0,8,8,3,-14.5,9.5,-25.5,5.66349e-07,0.788259
3,0,1,5,1,9,18.5,-21.5,-7.5,0,0.118603
2,2,1,2,3,4,3.5,4.5,-12.5,0,0.292628
2,1,0,0,5,2,1.5,-5.5,-26.5,0,0.878638
0,2,1,8,2,2,-14.5,3.5,-14.5,7.4401e-07,0.36261
2,0,1,7,5,6,8.5,-17.5,-10.5,1.02783e-06,0.24581
1,0,1,6,7,3,-4.5,-15.5,-13.5,1.1747e-06,0.363995
2,0,1,0,5,3,1.5,-17.5,-13.5,8.67932e-07,0.366405
0,1,1,3,7,1,-19.5,-3.5,-15.5,9.56435e-08,0.407658
2,1,1,6,9,6,7.5,-1.5,-10.5,0,0.226133
2,3,0,8,7,2,9.5,20.5,-26.5,0,0.796477
2,2,0,0,6,6,1.5,7.5,-22.5,2.51446e-07,0.683068
1,3,1,7,9,9,-3.5,22.5,-7.5,7.88447e-08,0.0448421
3,2,0,6,3,0,19.5,4.5,-28.5,0,0.917882
3,3,1,9,7,5,22.5,20.5,-11.5,0,0.178813
3,3,1,4,7,1,17.5,20.5,-15.5,0,0.343603
0,3,0,1,5,0,-21.5,18.5,-28.5,0,0.866007
3,3,0,8,8,1,21.5,21.5,-27.5,0,0.812366
2,3,0,6,9,6,7.5,22.5,-22.5,0,0.626864
3,2,0,0,6,0,13.5,7.5,-28.5,0,0.920768
2,1,0,2,1,4,3.5,-9.5,-24.5,0,0.801306
2,2,0,4,5,6,5.5,6.5,-22.5,0,0.684361
2,2,0,1,5,5,2.5,6.5,-23.5,0,0.726561
0,2,1,9,7,1,-13.5,8.5,-15.5,1.25373e-06,0.39022
1,0,1,6,6,7,-4.5,-16.5,-9.5,8.87507e-07,0.209226
0,1,1,0,0,1,-22.5,-10.5,-15.5,0,0.411608
3,2,0,6,9,8,19.5,10.5,-20.5,1.54148e-07,0.572257
1,0,1,9,5,1,-1.5,-17.5,-15.5,6.54243e-07,0.445323
3,0,0,6,8,3,19.5,-14.5,-25.5,0,0.827649
2,0,0,8,9,9,9.5,-13.5,-19.5,0,0.597335
2,0,1,1,0,7,2.5,-22.5,-9.5,1.17674e-07,0.212689
0,2,1,0,3,2,-22.5,4.5,-14.5,0,0.344447
1,2,1,8,5,6,-2.5,6.5,-10.5,4.34822e-08,0.210558
3,2,1,2,9,7,15.5,10.5,-9.5,0,0.149273
1,2,1,7,6,8,-3.5,7.5,-8.5,1.44444e-06,0.131109
1,2,0,2,9,3,-8.5,10.5,-25.5,1.34242e-06,0.792951
0,1,0,5,9,2,-17.5,-1.5,-26.5,7.80837e-07,0.853197
0,1,1,4,0,2,-18.5,-10.5,-14.5,0,0.381018
3,3,0,5,7,9,18.5,20.5,-19.5,4.08639e-07,0.499155
3,3,1,7,6,5,20.5,19.5,-11.5,0,0.186933
2,1,1,6,9,0,7.5,-1.5,-16.5,0,0.460849
3,2,0,8,9,8,21.5,10.5,-20.5,0,0.567758
0,2,1,5,4,6,-17.5,5.5,-10.5,1.4775e-06,0.197559
1,1,1,1,9,1,-9.5,-1.5,-15.5,5.79876e-07,0.41939
3,0,1,7,2,2,20.5,-20.5,-14.5,0,0.384989
1,1,1,2,1,9,-8.5,-9.5,-7.5,9.70935e-07,0.123094
0,3,1,8,4,6,-14.5,17.5,-10.5,1.20454e-07,0.166599
1,1,0,0,2,5,-10.5,-8.5,-23.5,9.17086e-07,0.75299
1,1,0,7,5,1,-3.5,-5.5,-27.5,3.99494e-07,0.91991
2,1,1,3,4,0,4.5,-6.5,-16.5,3.66895e-07,0.471808
1,2,0,3,8,9,-7.5,9.5,-19.5,5.17709e-07,0.552896
3,1,1,8,2,5,21.5,-8.5,-11.5,0,0.255219
1,3,1,3,5,7,-7.5,18.5,-9.5,0,0.132897
3,1,0,6,2,9,19.5,-8.5,-19.5,0,0.575243
1,2,0,2,5,0,-8.5,6.5,-28.5,2.21447e-07,0.930068
1,0,0,0,2,6,-10.5,-20.5,-22.5,0,0.723216
1,2,0,9,2,4,-1.5,3.5,-24.5,0,0.775972
1,1,1,8,0,0,-2.5,-10.5,-16.5,8.82134e-07,0.478225
2,2,0,4,6,6,5.5,7.5,-22.5,0,0.681512
1,2,1,6,9,4,-4.5,10.5,-12.5,1.00344e-06,0.275926
0,2,1,0,9,4,-22.5,10.5,-12.5,0,0.250506
0,1,0,3,8,4,-19.5,-2.5,-24.5,5.36682e-09,0.768286
1,2,0,7,3,6,-3.5,4.5,-22.5,1.12065e-07,0.690782
2,0,0,1,7,8,2.5,-15.5,-20.5,1.55795e-06,0.64433
2,2,0,3,2,4,4.5,3.5,-24.5,0,0.774965
2,0,0,2,5,4,3.5,-17.5,-24.5,6.07528e-07,0.809654
3,2,1,3,4,1,16.5,5.5,-15.5,0,0.393635
0,1,1,6,3,2,-16.5,-7.5,-14.5,0,0.380695
0,3,0,3,1,8,-19.5,14.5,-20.5,1.41645e-07,0.559067
2,2,1,3,1,4,4.5,2.5,-12.5,0,0.296972
2,3,1,0,2,3,1.5,15.5,-13.5,9.09615e-07,0.299813
3,1,1,3,3,1,16.5,-7.5,-15.5,0,0.420175
1,3,0,2,8,6,-8.5,21.5,-22.5,0,0.630099
0,1,0,7,8,1,-15.5,-2.5,-27.5,6.83863e-07,0.900839
2,1,0,1,9,0,2.5,-1.5,-28.5,0,0.954351
1,3,0,4,7,2,-6.5,20.5,-26.5,0,0.799175
0,1,0,6,9,9,-16.5,-1.5,-19.5,4.07151e-07,0.568864
0,1,0,0,1,0,-22.5,-9.5,-28.5,0,0.939566
0,2,1,5,2,8,-17.5,3.5,-8.5,1.85973e-06,0.125973
1,3,1,6,3,4,-4.5,16.5,-12.5,9.53292e-07,0.256709
0,1,1,5,4,6,-17.5,-6.5,-10.5,1.78218e-08,0.221753
1,2,0,5,3,9,-5.5,4.5,-19.5,9.43453e-07,0.568292
2,0,1,5,5,0,6.5,-17.5,-16.5,3.42657e-07,0.482927
2,1,0,9,5,4,10.5,-5.5,-24.5,1.53453e-08,0.789399
3,3,0,6,3,4,19.5,16.5,-24.5,0,0.713754
2,1,0,5,7,2,6.5,-3.5,-26.5,0,0.872581
0,2,0,8,1,1,-14.5,2.5,-27.5,6.05582e-07,0.891073
1,0,1,5,3,4,-5.5,-19.5,-12.5,0,0.326821
0,3,0,2,7,0,-20.5,20.5,-28.5,0,0.860265
0,1,0,9,6,6,-13.5,-4.5,-22.5,9.56687e-07,0.701292
2,2,0,4,5,4,5.5,6.5,-24.5,0,0.766274
2,1,0,5,4,8,6.5,-6.5,-20.5,3.61506e-08,0.63121
1,0,1,0,9,6,-10.5,-13.5,-10.5,2.45793e-08,0.240635
2,2,0,6,0,3,7.5,1.5,-25.5,0,0.819236
3,0,0,9,3,7,22.5,-19.5,-21.5,0,0.659801
0,1,1,9,4,3,-13.5,-6.5,-13.5,6.57038e-07,0.344751
2,2,1,6,3,9,7.5,4.5,-7.5,0,0.0984375
2,3,0,1,2,3,2.5,15.5,-25.5,1.30366e-06,0.779519
1,3,1,7,2,9,-3.5,15.5,-7.5,4.30315e-07,0.0695877
0,2,0,9,6,4,-13.5,7.5,-24.5,1.08798e-06,0.75474
0,3,1,2,2,6,-20.5,15.5,-10.5,0,0.162588
0,2,0,4,5,8,-18.5,6.5,-20.5,1.25484e-06,0.58599
1,2,0,8,6,4,-2.5,7.5,-24.5,1.72872e-08,0.764728
2,2,1,4,7,0,5.5,8.5,-16.5,3.9234e-08,0.437818
3,0,0,7,7,2,20.5,-15.5,-26.5,0,0.867856
2,1,1,0,8,6,1.5,-2.5,-10.5,0,0.230825
0,2,1,7,9,9,-15.5,10.5,-7.5,5.81434e-07,0.0733295
3,1,1,3,8,8,16.5,-2.5,-8.5,0,0.140221
3,2,1,8,6,7,21.5,7.5,-9.5,0,0.146224
0,0,0,7,3,5,-15.5,-19.5,-23.5,0,0.756488
0,3,0,9,3,3,-13.5,16.5,-25.5,1.80922e-08,0.765802
2,0,0,0,9,5,1.5,-13.5,-23.5,2.23776e-07,0.765446
1,1,0,1,4,9,-9.5,-6.5,-19.5,6.79687e-07,0.58808
3,3,0,4,5,2,17.5,18.5,-26.5,9.19302e-07,0.792281
1,1,1,9,3,7,-1.5,-7.5,-9.5,5.08516e-08,0.200542
1,0,1,0,5,7,-10.5,-17.5,-9.5,3.84098e-07,0.205203
0,0,0,3,3,3,-19.5,-19.5,-25.5,2.72437e-08,0.831169
0,1,1,0,2,2,-22.5,-8.5,-14.5,0,0.36965
2,3,0,4,6,1,5.5,19.5,-27.5,3.07516e-07,0.845342
2,0,1,9,6,2,10.5,-16.5,-14.5,2.29717e-08,0.399335
2,2,0,4,9,8,5.5,10.5,-20.5,8.14678e-08,0.591479
0,0,1,7,1,3,-15.5,-21.5,-13.5,0,0.355555
2,1,1,4,5,0,5.5,-5.5,-16.5,0,0.469636
0,3,1,3,7,2,-19.5,20.5,-14.5,0,0.300741
2,1,1,0,1,7,1.5,-9.5,-9.5,2.06744e-08,0.203263
0,0,1,4,8,7,-18.5,-14.5,-9.5,0,0.190958
0,2,1,3,1,7,-19.5,2.5,-9.5,4.83649e-07,0.162578
1,0,1,9,9,1,-1.5,-13.5,-15.5,1.34657e-06,0.442071
1,3,0,2,3,4,-8.5,16.5,-24.5,9.58296e-08,0.731018
0,2,0,1,8,5,-21.5,9.5,-23.5,6.6684e-08,0.692047
1,3,1,2,2,3,-8.5,15.5,-13.5,8.45278e-09,0.296118
1,0,1,8,1,4,-2.5,-21.5,-12.5,0,0.328854
3,0,1,0,7,9,13.5,-15.5,-7.5,0,0.12361
2,0,0,2,3,1,3.5,-19.5,-27.5,1.86326e-07,0.93612
0,0,1,6,2,4,-16.5,-20.5,-12.5,0,0.314422
0,1,1,4,6,8,-18.5,-4.5,-8.5,1.84103e-07,0.140052
2,1,1,9,1,7,10.5,-9.5,-9.5,0,0.197697
0,3,1,0,6,4,-22.5,19.5,-12.5,0,0.220722
1,1,0,0,1,1,-10.5,-9.5,-27.5,7.94912e-07,0.920663
2,0,1,6,1,6,7.5,-21.5,-10.5,2.76814e-07,0.248465
3,3,1,7,8,2,20.5,21.5,-14.5,0,0.294869
2,0,0,2,7,9,3.5,-15.5,-19.5,1.29501e-06,0.603473
0,2,0,6,8,5,-16.5,9.5,-23.5,5.34189e-07,0.702709
3,0,0,3,8,0,16.5,-14.5,-28.5,0,0.959375
0,2,1,8,3,9,-14.5,4.5,-7.5,1.87238e-06,0.0905688
0,1,1,4,2,9,-18.5,-8.5,-7.5,0,0.107998
0,1,1,8,6,5,-14.5,-4.5,-11.5,1.07699e-06,0.262161
0,3,0,3,6,3,-19.5,19.5,-25.5,0,0.742972
0,2,0,8,1,9,-14.5,2.5,-19.5,8.88374e-07,0.563369
0,2,0,9,9,3,-13.5,10.5,-25.5,8.26386e-07,0.786684
0,1,1,3,5,0,-19.5,-5.5,-16.5,4.46033e-08,0.450674
1,1,1,7,2,9,-3.5,-8.5,-7.5,1.09034e-06,0.124873
0,1,1,4,8,4,-18.5,-2.5,-12.5,2.86493e-07,0.290443
1,2,1,6,1,5,-4.5,2.5,-11.5,1.53265e-07,0.25816
3,2,0,5,0,1,18.5,1.5,-27.5,0,0.886009
0,3,0,8,9,3,-14.5,22.5,-25.5,0,0.74016
3,2,0,2,1,4,15.5,2.5,-24.5,0,0.765043
0,2,1,1,0,9,-21.5,1.5,-7.5,0,0.0845385
3,0,1,6,5,7,19.5,-17.5,-9.5,0,0.191302
3,2,0,3,7,3,16.5,8.5,-25.5,0,0.787884
2,0,1,1,5,4,2.5,-17.5,-12.5,1.01455e-06,0.32702
3,0,1,7,1,9,20.5,-21.5,-7.5,0,0.114622
3,0,0,9,0,1,22.5,-22.5,-27.5,9.3199e-08,0.908519
0,0,0,9,9,8,-13.5,-13.5,-20.5,2.02081e-07,0.632644
1,1,1,0,3,9,-10.5,-7.5,-7.5,1.24934e-06,0.118473
0,1,0,6,4,4,-16.5,-6.5,-24.5,0,0.781827
1,1,1,0,5,8,-10.5,-5.5,-8.5,3.80674e-07,0.153595
1,2,0,3,4,5,-7.5,5.5,-23.5,6.5977e-07,0.726501
0,3,1,8,4,2,-14.5,17.5,-14.5,0,0.32076
1,2,1,1,4,8,-9.5,5.5,-8.5,1.22881e-06,0.132232
2,1,0,1,8,0,2.5,-2.5,-28.5,5.795e-08,0.956489
2,0,0,5,0,8,6.5,-22.5,-20.5,1.09839e-07,0.646051
2,2,1,5,5,0,6.5,6.5,-16.5,4.2857e-08,0.442739
1,0,1,5,2,5,-5.5,-20.5,-11.5,1.35334e-07,0.288254
3,0,1,2,9,2,15.5,-13.5,-14.5,0,0.389853
0,2,1,7,0,2,-15.5,1.5,-14.5,8.00006e-07,0.365659
2,1,0,5,4,3,6.5,-6.5,-25.5,0,0.836431
3,2,0,0,6,2,13.5,7.5,-26.5,0,0.837376
1,0,0,7,8,2,-3.5,-14.5,-26.5,9.1773e-07,0.890451
2,2,0,8,5,9,9.5,6.5,-19.5,0,0.559708
3,3,0,8,2,8,21.5,15.5,-20.5,5.90012e-09,0.551173
2,1,1,4,9,4,5.5,-1.5,-12.5,0,0.304978
0,0,0,5,9,5,-17.5,-13.5,-23.5,0,0.748165
0,2,0,2,2,9,-20.5,3.5,-19.5,1.95781e-07,0.549402
2,2,1,8,4,9,9.5,5.5,-7.5,0,0.0942903
2,3,1,6,8,9,7.5,21.5,-7.5,0,0.0464175
3,0,1,7,4,5,20.5,-18.5,-11.5,0,0.266946
3,2,1,8,7,3,21.5,8.5,-13.5,0,0.297352
3,1,1,0,4,5,13.5,-6.5,-11.5,0,0.266932
0,0,0,1,9,3,-21.5,-13.5,-25.5,0,0.821834
1,3,1,2,2,6,-8.5,15.5,-10.5,8.57864e-08,0.180506
0,2,1,6,4,9,-16.5,5.5,-7.5,1.33176e-06,0.084999
1,0,1,7,0,9,-3.5,-22.5,-7.5,0,0.135677
3,0,1,3,5,5,16.5,-17.5,-11.5,0,0.274111
3,0,0,6,7,7,19.5,-15.5,-21.5,0,0.66418
1,1,0,0,0,9,-10.5,-10.5,-19.5,7.91161e-07,0.592757
3,2,0,0,3,3,13.5,4.5,-25.5,0,0.804425
1,3,0,0,8,2,-10.5,21.5,-26.5,0,0.791126
0,0,1,8,6,3,-14.5,-16.5,-13.5,0,0.354628
1,0,1,5,7,9,-5.5,-15.5,-7.5,7.28824e-07,0.131336
3,2,0,1,5,4,14.5,6.5,-24.5,0,0.756104
3,0,0,2,9,0,15.5,-13.5,-28.5,0,0.960223
1,3,1,4,5,9,-6.5,18.5,-7.5,1.27163e-07,0.0579346
2,0,1,7,1,9,8.5,-21.5,-7.5,1.43752e-07,0.132391
0,0,1,4,8,1,-18.5,-14.5,-15.5,0,0.424673
2,1,1,5,0,8,6.5,-10.5,-8.5,0,0.164067
1,0,1,1,8,6,-9.5,-14.5,-10.5,2.10197e-07,0.242589
2,0,0,7,0,6,8.5,-22.5,-22.5,0,0.726042
3,3,1,2,7,4,15.5,20.5,-12.5,1.04793e-07,0.230877
1,2,0,7,4,1,-3.5,5.5,-27.5,1.80598e-07,0.894541
3,1,0,3,6,5,16.5,-4.5,-23.5,0,0.737254
3,1,0,9,7,3,22.5,-3.5,-25.5,0,0.80447
0,3,1,4,6,8,-18.5,19.5,-8.5,0,0.0769056
3,1,0,5,8,1,18.5,-2.5,-27.5,0,0.895021
2,1,1,8,5,1,9.5,-5.5,-15.5,0,0.426771
0,0,0,4,7,3,-18.5,-15.5,-25.5,6.60285e-08,0.830629
3,3,1,6,6,3,19.5,19.5,-13.5,0,0.265868
2,3,0,5,7,7,6.5,20.5,-21.5,0,0.595519
3,2,1,1,8,4,14.5,9.5,-12.5,1.19519e-07,0.268944
0,0,1,0,8,2,-22.5,-14.5,-14.5,0,0.376485
3,1,0,3,5,1,16.5,-5.5,-27.5,0,0.904873
2,2,1,6,2,8,7.5,3.5,-8.5,0,0.138807
2,3,0,5,5,8,6.5,18.5,-20.5,9.81738e-07,0.563149
3,2,1,6,5,4,19.5,6.5,-12.5,0,0.268302
1,2,1,3,4,2,-7.5,5.5,-14.5,1.89024e-06,0.36582
2,3,1,0,0,5,1.5,13.5,-11.5,7.90203e-07,0.229034
1,1,0,4,8,5,-6.5,-2.5,-23.5,8.43054e-07,0.746325
1,2,1,6,5,9,-4.5,6.5,-7.5,2.5317e-07,0.0953103
1,0,0,7,5,9,-3.5,-17.5,-19.5,7.22871e-07,0.604947
3,3,1,9,1,9,22.5,14.5,-7.5,3.9635e-08,0.0479244
1,2,1,2,4,0,-8.5,5.5,-16.5,9.86479e-07,0.443746
0,1,0,9,4,1,-13.5,-6.5,-27.5,9.21435e-07,0.911765
3,1,0,4,9,2,17.5,-1.5,-26.5,0,0.853287
1,0,1,0,5,9,-10.5,-17.5,-7.5,0,0.12861
3,1,0,2,5,9,15.5,-5.5,-19.5,0,0.578219
1,3,0,3,4,5,-7.5,17.5,-23.5,4.86437e-08,0.687343
0,3,0,8,4,2,-14.5,17.5,-26.5,0,0.801578
2,0,0,2,9,3,3.5,-13.5,-25.5,0,0.847729
3,1,1,5,4,6,18.5,-6.5,-10.5,0,0.219971
1,1,1,4,7,0,-6.5,-3.5,-16.5,1.08204e-06,0.465435
2,3,1,9,7,1,10.5,20.5,-15.5,3.83512e-07,0.353965
0,0,1,9,3,0,-13.5,-19.5,-16.5,7.21238e-08,0.476399
2,3,0,6,1,6,7.5,14.5,-22.5,5.30277e-07,0.65767
2,0,1,8,6,7,9.5,-16.5,-9.5,2.25792e-07,0.205634
1,1,1,3,2,0,-7.5,-8.5,-16.5,8.61484e-07,0.472839
2,1,1,9,7,7,10.5,-3.5,-9.5,0,0.188584
0,1,0,8,3,8,-14.5,-7.5,-20.5,1.56981e-07,0.623422
0,1,1,3,2,9,-19.5,-8.5,-7.5,5.1858e-08,0.106059
3,2,1,6,2,5,19.5,3.5,-11.5,0,0.237134
1,3,0,8,2,2,-2.5,15.5,-26.5,5.87053e-07,0.820787
2,0,0,6,5,9,7.5,-17.5,-19.5,4.72705e-07,0.602544
3,3,1,7,8,0,20.5,21.5,-16.5,0,0.372736
2,1,1,0,8,9,1.5,-2.5,-7.5,0,0.115905
2,0,0,6,0,9,7.5,-22.5,-19.5,0,0.60474
3,3,0,3,4,5,16.5,17.5,-23.5,1.66512e-06,0.675326
1,1,1,7,8,9,-3.5,-2.5,-7.5,1.51731e-07,0.115384
3,1,1,9,5,7,22.5,-5.5,-9.5,0,0.17155
0,0,0,0,3,1,-22.5,-19.5,-27.5,0,0.907285
1,3,0,1,9,8,-9.5,22.5,-20.5,5.25502e-08,0.544608
0,1,0,2,7,0,-20.5,-3.5,-28.5,0,0.934316
0,3,1,2,5,6,-20.5,18.5,-10.5,0,0.152297
1,0,0,2,7,6,-8.5,-15.5,-22.5,0,0.722233
0,2,1,5,1,8,-17.5,2.5,-8.5,1.40148e-06,0.128246
2,2,1,2,6,3,3.5,7.5,-13.5,2.7852e-07,0.323766
1,1,1,2,9,0,-8.5,-1.5,-16.5,9.75161e-07,0.459947
3,1,1,1,3,2,14.5,-7.5,-14.5,0,0.384079
2,2,1,5,6,2,6.5,7.5,-14.5,0,0.36127
0,3,0,0,0,7,-22.5,13.5,-21.5,0,0.595704
2,3,0,6,2,9,7.5,15.5,-19.5,7.87084e-07,0.533338
0,2,0,5,5,9,-17.5,6.5,-19.5,9.29639e-07,0.547815
1,3,0,3,5,1,-7.5,18.5,-27.5,0,0.847848
1,3,1,2,9,4,-8.5,22.5,-12.5,0,0.231858
3,3,0,1,2,9,14.5,15.5,-19.5,1.37093e-07,0.524956
1,2,1,5,7,6,-5.5,8.5,-10.5,1.75345e-06,0.203957
0,2,1,4,2,9,-18.5,3.5,-7.5,1.02909e-06,0.0862007
3,1,0,8,1,0,21.5,-9.5,-28.5,0,0.942257
1,0,1,5,9,0,-5.5,-13.5,-16.5,1.62499e-06,0.480274
0,3,1,9,7,0,-13.5,20.5,-16.5,0,0.389238
1,3,1,4,7,1,-6.5,20.5,-15.5,0,0.357535
3,0,1,3,3,0,16.5,-19.5,-16.5,0,0.471605
2,0,1,5,6,4,6.5,-16.5,-12.5,8.208e-07,0.324456
1,3,0,7,0,3,-3.5,13.5,-25.5,3.58767e-07,0.786317
1,3,0,2,8,9,-8.5,21.5,-19.5,0,0.50978
3,1,1,0,6,3,13.5,-4.5,-13.5,0,0.341536
2,3,1,2,7,1,3.5,20.5,-15.5,2.65697e-07,0.359145
3,0,0,3,6,0,16.5,-16.5,-28.5,5.6205e-09,0.961139
1,0,0,3,4,4,-7.5,-18.5,-24.5,0,0.807742
0,0,0,4,5,6,-18.5,-17.5,-22.5,0,0.708516
2,2,1,7,5,9,8.5,6.5,-7.5,0,0.0926979
2,1,1,2,7,2,3.5,-3.5,-14.5,1.13817e-07,0.388001
2,2,1,8,0,7,9.5,1.5,-9.5,0,0.179774
2,1,0,3,5,3,4.5,-5.5,-25.5,0,0.835954
3,2,0,5,4,4,18.5,5.5,-24.5,0,0.751438
3,2,1,0,3,8,13.5,4.5,-8.5,0,0.13002
3,1,0,3,9,9,16.5,-1.5,-19.5,0,0.568945
0,3,0,2,2,2,-20.5,15.5,-26.5,0,0.797138
2,1,1,1,4,8,2.5,-6.5,-8.5,0,0.160517
1,1,0,4,5,6,-6.5,-5.5,-22.5,1.73551e-06,0.71096
1,0,0,7,7,1,-3.5,-15.5,-27.5,7.43128e-07,0.933321
2,3,1,9,0,2,10.5,13.5,-14.5,2.30841e-07,0.33971
2,0,1,4,3,0,5.5,-19.5,-16.5,4.42095e-07,0.484696
3,2,1,7,5,4,20.5,6.5,-12.5,0,0.266212
3,2,1,6,5,1,19.5,6.5,-15.5,0,0.38525
3,3,1,6,0,0,19.5,13.5,-16.5,0,0.403733
2,3,0,3,0,5,4.5,13.5,-23.5,0,0.703846
0,0,1,3,6,8,-19.5,-16.5,-8.5,0,0.15225
3,2,1,9,1,7,22.5,2.5,-9.5,0,0.156199
1,2,1,6,7,9,-4.5,8.5,-7.5,9.82361e-07,0.0900603
2,1,1,3,1,0,4.5,-9.5,-16.5,0,0.476195
3,2,1,0,8,9,13.5,9.5,-7.5,0,0.0791439
2,1,1,5,6,8,6.5,-4.5,-8.5,0,0.155494
1,2,0,7,5,8,-3.5,6.5,-20.5,3.17134e-07,0.604221
3,0,1,7,0,6,20.5,-22.5,-10.5,0,0.229765
3,1,0,7,6,8,20.5,-4.5,-20.5,0,0.606869
1,0,0,4,2,9,-6.5,-20.5,-19.5,0,0.60486
1,1,0,5,6,1,-5.5,-4.5,-27.5,3.33895e-07,0.917011
1,3,1,1,0,6,-9.5,13.5,-10.5,1.48921e-06,0.186058
1,1,0,9,0,9,-1.5,-10.5,-19.5,3.00327e-07,0.598744
0,1,0,2,8,7,-20.5,-2.5,-21.5,7.36841e-09,0.643447
0,0,0,6,7,5,-16.5,-15.5,-23.5,0,0.751978
0,1,1,5,7,7,-17.5,-3.5,-9.5,2.60456e-07,0.178408
3,3,1,7,9,1,20.5,22.5,-15.5,0,0.329754
3,2,1,7,2,5,20.5,3.5,-11.5,0,0.235055
